"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0072522","purine-containing compound biosynthetic process",218,-0.511155093592869,-2.15325242675724,1e-10,1.16320754716981e-08,8.77457795431976e-09,4405,"tags=41%, list=14%, signal=35%","ADA/ADK/PRPS1/ND6/ATP6/NPR1/ND5/ADSL/PAICS/ACACA/GUCA1A/ADCY6/PPT1/NDUFS4/ACSF3/ACSS1/AK2/HSD17B12/ELOVL1/DCK/QPRT/NDUFS3/NME1/NDUFA8/GART/NUDT2/DCAKD/NDUFB8/ACSBG1/ND2/GMPS/NME2/SDHB/NDUFS5/PAPSS1/GCDH/NDUFS8/ATP8/DIP2A/NNMT/NDUFC2/TECR/NDUFA1/NDUFB6/MTHFD1/ND3/ELOVL6/NDUFB9/SNCA/NDUFS6/PANK3/NDUFC1/NDUFB1/NDUFB7/PRTFDC1/NDUFB2/NDUFA7/PDHA1/SLC27A2/NDUFB4/ADCY3/ELOVL3/ATP6V0C/ND4L/TMSB4X/NDUFA11/NDUFV3/PRPSAP2/NDUFV2/PPT2/PDK2/PINK1/ACAT1/NDUFA13/STOML2/NDUFB11/NMNAT3/NDUFB10/GUK1/PRPSAP1/NDUFA2/NDUFA6/ACOT7/ELOVL7/ND1/NDUFA3/NME4/ACSL6/PNP"
"GO:0002768","immune response-regulating cell surface receptor signaling pathway",316,0.490987728360009,2.15175054528646,1e-10,1.16320754716981e-08,8.77457795431976e-09,5994,"tags=50%, list=19%, signal=41%","PELI1/CMKLR1/PDE4B/FPR3/PRKD2/KLRC4/SH2B2/HLA-DPB1/RFTN1/FPR2/BTNL8/RIPK2/TLR6/PRKCH/RELA/TLR4/MYO1G/FOSL2/EZR/CHUK/PTPN2/KLRD1/IKBKB/APPL2/KIR2DS2/VAV3/MAP2K4/PIK3R1/HLA-DRB3/KLRC3/TLR1/FCHO1/PAK1/FYN/BTN2A3P/PSEN1/BTN2A1/CLEC6A/LYN/TRAF6/KLRK1/NFKBIA/TNFAIP3/ELF1/HLA-DRB1/CLEC4D/KLRC1/NINJ1/NOD2/C5AR1/PRNP/CD247/BTN3A1/TLR2/BMX/CLEC4E/CBLB/FCN3/CMTM3/ZAP70/MEF2C/F2RL1/IRAK4/TNIP2/PRKCQ/VAV2/CLEC7A/FFAR2/PRKCE/GRB2/INPP5D/LAPTM5/FCGR2A/EP300/DUSP22/CD300A/SLC39A10/PDE4D/HLA-G/FCAR/MAP3K1/VAV1/RC3H2/PLSCR1/HCK/PLEKHA1/CD8A/PIK3CD/PTPRC/FOXP1/LAT2/PAK2/BTLA/KCNN4/HLA-DQB1/RBCK1/RNF31/BTN3A2/LCP2/EIF2B5/PIK3AP1/NR4A3/THEMIS/CTLA4/NFKBIZ/NCKAP1L/LILRB1/KIT/PTPN6/ITK/UBR2/SOS1/MAPK8/BCL10/PVRIG/ABL1/TICAM1/FCRL3/TXK/SYK/SH2D1A/BTNL3/PJA2/LILRB4/TBK1/WDFY1/PLD2/GATA3/CSK/CR1/CYBA/LIPA/LCK/ICOSLG/PLCG2/CD14/LPXN/FCGR2B/CYLD/ZNF683/MYD88/NCR3/MS4A1/FCGR2C/SKAP1/MALT1/APPL1/BTK/PIK3CA/DENND1B/LILRA4/CCR7/TMIGD2/NFAM1/BLK/HLA-A/FCER2"
"GO:0002250","adaptive immune response",456,0.469681350998152,2.12927122407299,1e-10,1.16320754716981e-08,8.77457795431976e-09,5563,"tags=42%, list=17%, signal=35%","TREM1/ARID5A/BCL3/HAVCR2/CLEC10A/PRF1/PRKD2/SH2D1B/CD86/STAT5A/HLA-DPB1/CD69/SOCS3/RFTN1/IL1B/BTNL8/RIPK2/NOTCH1/HLX/TLR4/MYO1G/HLA-DRB4/CCR6/PRKCZ/KLRD1/HLA-DPA1/JAK1/IL10/AHR/HLA-DRB5/HLA-DRB3/CSF2RB/TNFSF13B/PRDM1/IL18RAP/FYN/CD55/NLRP3/CR1L/PCYT1A/CLEC6A/TBX21/LYN/HLA-DQB2/TRAF6/KLRK1/SECTM1/TAP2/TNFAIP3/IL2RB/SIPA1/HLA-DRB1/CLEC4D/MPEG1/TRIM27/HLA-DQA1/IRF1/STAT6/CD74/KLRC1/NOD2/HLA-DQA2/TNFRSF14/SWAP70/PMS2/PKN1/SUPT6H/CD247/DBNL/TP53BP1/HLA-F/GPR183/TNFRSF1B/BTN3A1/STAT3/CD46/HLA-DOA/TYK2/SAMSN1/BMX/FBXO38/CTSS/RNF19B/HLA-C/PDIA3/HLA-E/IL4R/HLA-DRA/ZAP70/MEF2C/SLAMF6/PRKCQ/JUNB/CLEC7A/TCIRG1/INPP5D/TLR8/FCGR2A/HLA-DMA/EP300/DUSP22/HLA-G/EXOSC6/HLA-DMB/C1RL/CCR2/TNFRSF13C/PDCD1/CLCF1/RC3H2/TNFSF13/CD8A/PIK3CD/STAT4/PTPRC/IL12RB1/LILRA1/LAT2/BTLA/IL6R/EOMES/C4BPA/ADCY7/IL18R1/HLA-DQB1/SLAMF1/TAP1/BTN3A2/RIPK3/HLA-B/THEMIS/CTLA4/CLEC4C/BCL6/NFKBIZ/GNL1/NCKAP1L/LILRB1/PTPN6/B2M/ITK/CLEC4A/CD84/FUT7/UFL1/BCL10/SOCS5/RNF168/ENTPD7/IFNA4/IL6ST/MCOLN2/TXK/SLC11A1/SYK/SH2D1A/PTK2B/SLC15A4/UNC13D/LILRB4/LILRB5/LILRA3/SASH3/GATA3/CAMK4/CSK/CR1/CD1D/IL7R/ICOSLG/OPA1/CD244/ICAM1/STX7/XCL1/MR1/FCGR2B/ASCL2/IL18BP/ZNF683/MYD88/IRF7/RIF1/ZBTB7B/JAK3/UNC93B1/FCGR2C/SKAP1/MALT1/IL20RB/BTK/DENND1B"
"GO:0002703","regulation of leukocyte mediated immunity",238,0.499223729601299,2.12671888617616,1e-10,1.16320754716981e-08,8.77457795431976e-09,6016,"tags=47%, list=19%, signal=39%","GAB2/ARID5A/AP1G1/HAVCR2/KLRC4/SH2D1B/PDPK1/IL1B/TLR4/CRK/PRKCZ/KLRD1/SERPINB9/IL10/AHR/HLA-DRB3/KLRC3/IL18RAP/CD55/NLRP3/CR1L/TBX21/LYN/TRAF6/KLRK1/SECTM1/TAP2/HLA-DRB1/STAT6/KLRC1/NOD2/PMS2/SUPT6H/STX4/KLRB1/TP53BP1/HLA-F/TNFRSF1B/DNASE1L3/CD46/FBXO38/HLA-C/STAT5B/HLA-E/IL4R/HLA-DRA/F2RL1/SLAMF6/CLEC7A/DUSP22/CD300A/HLA-G/EXOSC6/VAV1/CCR2/PDCD1/CLCF1/TNFSF13/PTPRC/IL12RB1/C4BPA/IL18R1/SLAMF1/RIPK3/HLA-B/LAMP1/BCL6/NCKAP1L/LILRB1/KIT/PTPN6/B2M/CD84/CD96/FUT7/UFL1/RASGRP4/ARRB2/TICAM1/FOXF1/SYK/SH2D1A/SLC15A4/UNC13D/LILRB4/SASH3/GATA3/TLR3/CR1/CD1D/DDX21/IL7R/PLCG2/ICAM1/STX7/XCL1/FES/MR1/FCGR2B/RIF1/NCR3/JAK3/CRTAM/MALT1/IL20RB/BTK/DENND1B/HFE/SPI1/CD1C/HLA-A/FCER2/IL4I1"
"GO:0002819","regulation of adaptive immune response",207,0.507113963661355,2.12411048796925,1e-10,1.16320754716981e-08,8.77457795431976e-09,6016,"tags=49%, list=19%, signal=40%","ARID5A/HAVCR2/STAT5A/CD69/IL1B/RIPK2/HLX/PRKCZ/KLRD1/IL10/AHR/HLA-DRB3/TNFSF13B/CD55/NLRP3/CR1L/CLEC6A/TBX21/TRAF6/SECTM1/TAP2/TNFAIP3/HLA-DRB1/TRIM27/IRF1/STAT6/KLRC1/NOD2/TNFRSF14/PMS2/PKN1/SUPT6H/TP53BP1/HLA-F/TNFRSF1B/CD46/TYK2/SAMSN1/FBXO38/HLA-C/HLA-E/IL4R/HLA-DRA/MEF2C/PRKCQ/JUNB/CLEC7A/EP300/DUSP22/HLA-G/EXOSC6/CCR2/PDCD1/CLCF1/RC3H2/TNFSF13/PTPRC/IL12RB1/C4BPA/ADCY7/IL18R1/SLAMF1/RIPK3/HLA-B/BCL6/NFKBIZ/NCKAP1L/LILRB1/PTPN6/B2M/FUT7/UFL1/SOCS5/IL6ST/SLC11A1/SLC15A4/LILRB4/SASH3/GATA3/CR1/CD1D/IL7R/OPA1/STX7/XCL1/MR1/FCGR2B/ASCL2/IRF7/RIF1/ZBTB7B/JAK3/SKAP1/MALT1/IL20RB/BTK/DENND1B/HFE/CD1C/HLA-A/FCER2/IL4I1"
"GO:0007005","mitochondrion organization",376,-0.475724888108226,-2.11830944561024,1e-10,1.16320754716981e-08,8.77457795431976e-09,4142,"tags=32%, list=13%, signal=28%","ND6/ATAD3B/PET117/ARMC1/ATAD3A/HIGD2A/TFAM/SLC25A5/ND5/BHLHA15/PLD6/NDUFAF1/CDKN2A/HSD17B10/WASF1/NDUFS4/TIMM22/PGAM5/CEP89/MTFP1/TIMM50/HIP1R/KDR/MAN2A1/BCS1L/UQCRFS1/CAV2/LETM2/NDUFS3/TMEM126A/PIF1/NDUFA8/SLC25A33/CHCHD3/NDUFB8/ND2/TIMM10/SLC25A4/MFF/TMEM14A/LONP1/COX7A2L/HTRA2/FXN/ATP13A2/NDUFS5/WDR81/TOMM5/BIK/ALKBH7/ARHGAP11B/LMNA/COX7A2/NDUFS8/HIGD1A/NDUFC2/UCP2/APOO/SLIRP/NDUFA1/FANCG/NDUFB6/TMEM223/GHITM/IGF1/MICU1/TTC19/MFN2/TIMM8B/NDUFB9/AURKA/SNCA/NDUFC1/NDUFB1/CHCHD2/VPS13A/IFI27L2/NDUFB7/NDUFB2/CLPP/NDUFB4/COX17/ROMO1/NDUFA11/PDE2A/RRM1/IFI27/POLDIP2/PINK1/NDUFA13/SHARPIN/STOML2/SQSTM1/NDUFB11/VAT1/PARK7/BAD/NDUFB10/BCL2L1/GSK3A/GPX1/TOMM6/NDUFA2/NDUFA6/MCU/ND1/NDUFA3/ECSIT/IFI27L1/BNIP3L/TMEM11/TOMM22/INF2/GCLC/TFRC/JTB/TRAK2/FIS1/CLU/NDUFAF3"
"GO:0006091","generation of precursor metabolites and energy",429,-0.469158471923598,-2.11692204526862,1e-10,1.16320754716981e-08,8.77457795431976e-09,3947,"tags=33%, list=12%, signal=30%","LDHA/ND5/CHCHD5/ADSL/SORBS1/PYGM/KHK/PRDM16/NDUFAF1/PPP1CB/GYG2/NDUFS4/CS/COX6A2/G6PD/IDH1/CYTB/COMT/PHKB/UQCRB/PFKM/TALDO1/TPI1/COX8A/MDH1/CROT/UQCRFS1/COX6C/GBE1/DERA/GYS1/PYGB/SHMT2/NDUFS3/NDUFA8/SLC25A33/TKT/NDUFB8/CISD1/PFKFB1/ETFB/ACADVL/COX6B2/ND2/MSH2/SLC25A4/COX3/PDIA5/AACS/PTGES3/COX7A2L/FXN/SDHB/NDUFS5/CYC1/JMJD8/APP/COX2/COX1/INPP5K/WIPI2/BLOC1S1/COX7A2/HCCS/NDUFS8/ATP8/RPE/NDUFC2/UCP2/NDUFA1/NDUFB6/COX5A/ACADM/ND3/UQCRQ/SUCLG1/GRB10/GHITM/IGF1/CAT/MFN2/MLST8/NDUFB9/COX7B/COX5B/SNCA/NDUFS6/NDUFC1/COX7C/NDUFB1/CHCHD2/NDUFB7/IDH2/NDUFB2/UCHL1/KAT2B/LEP/NDUFA7/PDHA1/GPI/PPP1CC/NDUFB4/NDUFA4/COX17/ND4L/NDUFA11/GAPDH/NDUFV3/ACO2/THTPA/NDUFV2/ACSM1/STBD1/ARL2/ETFA/PINK1/ACAT1/NDUFA13/CCNB1/COX6A1/STOML2/CDK1/NDUFB11/PARK7/SLC4A1/NDUFB10/UQCRH/WDR45/THAP11/GSK3A/FLCN/RPIA/NDUFA2/NDUFA6/COX6B1/ND1/NDUFA3/UQCR10/UQCR11/HK1/ISCU/FECH/BPGM"
"GO:0002757","immune response-activating signaling pathway",456,0.459764310144212,2.0843129354942,1e-10,1.16320754716981e-08,8.77457795431976e-09,5563,"tags=44%, list=17%, signal=37%","PELI1/CMKLR1/PDE4B/NLRP1/HAVCR2/FPR3/PRKD2/KLRC4/PDPK1/LSM14A/SH2B2/HSPA1B/HLA-DPB1/RFTN1/FPR2/BTNL8/RIPK2/TLR6/SLC15A3/PRKCH/RELA/TLR4/MYO1G/FOSL2/EZR/CHUK/PTPN2/GRAMD4/KLRD1/IKBKB/APPL2/HSPA1A/KIR2DS2/DDX3X/VAV3/PIK3R1/HLA-DRB3/KLRC3/TLR1/FCHO1/PAK1/TRIM25/FYN/BTN2A3P/PSEN1/GDI1/NLRP3/BTN2A1/CLEC6A/LYN/TRAF6/KLRK1/NFKBIA/RPS6KA3/TNFAIP3/ELF1/HLA-DRB1/IRF1/KLRC1/NINJ1/NOD2/BECN1/PRKDC/PPP2CA/GBP5/C5AR1/EPG5/PRNP/CD247/OGT/ZDHHC18/IFI16/BTN3A1/TLR2/CD300LF/ALPK1/BMX/CLEC4E/CBLB/CTSS/FCN3/GBP2/CMTM3/ZAP70/MEF2C/F2RL1/IRAK4/TNIP2/RNF34/NPLOC4/VAV2/CLEC7A/FFAR2/PRKCE/GRB2/INPP5D/TLR8/LAPTM5/EP300/DUSP22/CD300A/SLC39A10/PDE4D/VAV1/ITCH/RC3H2/PLSCR1/ANKRD17/HCK/PLEKHA1/CD8A/PIK3CD/MAPKAPK3/IRGM/PTPRC/FOXP1/LAT2/PAK2/SARM1/KCNN4/AP3B1/HLA-DQB1/RBCK1/PUM2/RNF31/BTN3A2/LCP2/EIF2B5/PIK3AP1/NR4A3/THEMIS/CTLA4/NFKBIZ/NCKAP1L/PTPN6/NR1H4/ITK/UBR2/SOS1/MAPK8/RNF135/BCL10/PVRIG/ABL1/ARRB2/TICAM1/NLRP6/NAGK/FCRL3/FLOT1/TXK/PUM1/TREML4/SYK/SH2D1A/SLC15A4/BTNL3/PJA2/LILRB4/TBK1/TRAF3IP3/EIF2AK2/XIAP/CD300LB/TRIM11/NEK7/WDFY1/PLD2/GATA3/TLR3/CSK/CR1/NLRC3/CYBA/LIPA/LCK/CARD8/ICOSLG/PLCG2/CD14/CASP1/LPXN/FCGR2B/CYLD/ZNF683/ZDHHC3/MYD88/MEFV/IRF7/NCR3/MS4A1/UNC93B1/NAIP/SKAP1/MALT1/SLC46A2/APPL1/BTK/PIK3CA/DENND1B"
"GO:0045088","regulation of innate immune response",426,0.458328580820698,2.06238823143944,1e-10,1.16320754716981e-08,8.77457795431976e-09,6158,"tags=45%, list=19%, signal=37%","PELI1/NLRP1/AP1G1/HAVCR2/KLRC4/SH2D1B/PDPK1/LSM14A/HSPA1B/RFTN1/FPR2/RIPK2/TLR6/SLC15A3/CASP8/RELA/TLR4/CRK/CHUK/PTPN2/GRAMD4/KLRD1/IKBKB/SERPINB9/APPL2/SIN3A/HSPA1A/KIR2DS2/DDX3X/PIK3R1/KLRC3/TLR1/IL18RAP/PAK1/TRIM25/FYN/GDI1/NLRP3/ADAR/ZBP1/CLEC6A/LYN/TRAF6/KLRK1/NFKBIA/RPS6KA3/TNFAIP3/IRF1/KLRC1/NINJ1/NOD2/BECN1/PRKDC/PPP2CA/GBP5/EPG5/KLRB1/RBM47/OGT/HLA-F/CD300E/PTPN1/ZDHHC18/ADAM8/IFI16/TLR2/CD300LF/ALPK1/CD300C/CLEC4E/VSIG4/CTSS/FCN3/STAT5B/HLA-E/GBP2/F2RL1/SLAMF6/IRAK4/TNIP2/TRIM56/RNF34/NPLOC4/CLEC7A/FFAR2/PRKCE/TLR8/TRAFD1/EP300/CD300A/NLRC5/HLA-G/VAV1/ITCH/PLSCR1/ANKRD17/YWHAZ/USP38/HCK/PPARG/USP27X/MAPKAPK3/IRGM/TRIM41/STAT2/PARP14/PAK2/KAT5/SARM1/AP3B1/PUM2/PYHIN1/HLA-B/PIK3AP1/LAMP1/NFKBIZ/LILRB1/PTPN6/NR1H4/PSPC1/CD96/MAPK8/RNF135/RASGRP4/BCL10/ARRB2/TICAM1/NLRP6/NAGK/FCRL3/FLOT1/TXK/PUM1/TREML4/SYK/SH2D1A/ATG5/SLC15A4/EIF4E2/PJA2/GIGYF2/TBK1/TRAF3IP3/RNF185/EIF2AK2/XIAP/TRIM11/NEK7/WDFY1/TLR3/MATR3/CR1/CD1D/NLRC3/CYBA/TRIM5/CARD8/PLCG2/CD14/N4BP1/CASP1/FCGR2B/CYLD/CNOT7/ZDHHC3/WNT5A/MYD88/MEFV/IRF7/NCR3/UNC93B1/CRTAM/NAIP/SLC46A2/APPL1/BTK/SPI1/LILRA4/SFPQ/PARP9/EREG/OTUD4/ZNFX1/USP15/HLA-A/ATAT1/LILRA2/YTHDF3/CSNK1A1/HCFC2"
"GO:0009117","nucleotide metabolic process",436,-0.452758024872714,-2.04597482848792,1e-10,1.16320754716981e-08,8.77457795431976e-09,3245,"tags=28%, list=10%, signal=25%","G6PD/IDH1/SULT1E1/PFKM/PDE7B/TALDO1/TPI1/MDH1/AK2/CARD11/DCK/DERA/QPRT/CLPX/NUDT3/NDUFS3/RHOQ/NME1/NDUFA8/GART/TKT/NUDT2/NDUFB8/PFKFB1/RAN/ND2/GMPS/NT5C1A/NME2/CMPK1/SDHB/NDUFS5/PAPSS1/JMJD8/APP/OLA1/FHIT/NDUFS8/ATP8/NTHL1/NNMT/RPE/NDUFC2/UCP2/DCTPP1/NDUFA1/TP53I3/NDUFB6/MTHFD1/ND3/DTYMK/IGF1/UCK2/RNASEH2B/MLST8/NDUFB9/CMPK2/NDUFS6/NDUFC1/HINT1/NDUFB1/NDUFB7/IDH2/SMUG1/NDUFB2/UCHL1/KAT2B/NDUFA7/MPP1/GPI/NDUFB4/ADCY3/ATP6V0C/ND4L/TMSB4X/NDUFA11/GAPDH/NDUFV3/PDE2A/PRPSAP2/RRM2/RRM1/NDUFV2/ARL2/PCK2/PINK1/NDUFA13/STOML2/NDUFB11/PARK7/NMNAT3/BAD/SLC4A1/NDUFB10/GUK1/PRPSAP1/FLCN/PDE5A/TPST2/ENTPD5/RPIA/DCXR/PRDX5/NDUFA2/NDUFA6/ND1/NDUFA3/NME4/DUT/CD38/HK1/TBPL1/BPGM/TYMS/NUDT4/NT5M/GMPR/FIS1/REXO2/PNP"
"GO:0045089","positive regulation of innate immune response",349,0.459793415112337,2.03531642230625,1e-10,1.16320754716981e-08,8.77457795431976e-09,6158,"tags=46%, list=19%, signal=38%","PELI1/NLRP1/AP1G1/HAVCR2/KLRC4/SH2D1B/PDPK1/LSM14A/HSPA1B/RFTN1/FPR2/RIPK2/TLR6/SLC15A3/RELA/TLR4/CHUK/GRAMD4/KLRD1/IKBKB/APPL2/SIN3A/HSPA1A/KIR2DS2/DDX3X/PIK3R1/KLRC3/TLR1/IL18RAP/PAK1/TRIM25/FYN/GDI1/NLRP3/ZBP1/CLEC6A/LYN/TRAF6/KLRK1/NFKBIA/RPS6KA3/TNFAIP3/IRF1/KLRC1/NINJ1/NOD2/BECN1/PRKDC/PPP2CA/GBP5/EPG5/RBM47/OGT/HLA-F/ZDHHC18/ADAM8/IFI16/TLR2/CD300LF/ALPK1/CLEC4E/CTSS/FCN3/STAT5B/HLA-E/GBP2/F2RL1/SLAMF6/IRAK4/TNIP2/TRIM56/RNF34/NPLOC4/CLEC7A/FFAR2/PRKCE/TLR8/EP300/CD300A/NLRC5/HLA-G/VAV1/ITCH/PLSCR1/ANKRD17/HCK/USP27X/MAPKAPK3/IRGM/TRIM41/PAK2/KAT5/SARM1/AP3B1/PUM2/PYHIN1/PIK3AP1/LAMP1/NFKBIZ/NR1H4/PSPC1/MAPK8/RNF135/RASGRP4/BCL10/ARRB2/TICAM1/NLRP6/NAGK/FCRL3/FLOT1/TXK/PUM1/TREML4/SYK/SH2D1A/SLC15A4/PJA2/TBK1/TRAF3IP3/RNF185/EIF2AK2/XIAP/TRIM11/NEK7/WDFY1/TLR3/MATR3/CD1D/NLRC3/CYBA/TRIM5/CARD8/PLCG2/CD14/CASP1/CYLD/ZDHHC3/WNT5A/MYD88/MEFV/IRF7/NCR3/UNC93B1/CRTAM/NAIP/SLC46A2/APPL1/BTK/SPI1/LILRA4/SFPQ/PARP9/EREG/OTUD4/ZNFX1/USP15/ATAT1/LILRA2/CSNK1A1/HCFC2"
"GO:0000280","nuclear division",402,-0.448464584195051,-2.00983447605803,1e-10,1.16320754716981e-08,8.77457795431976e-09,3567,"tags=34%, list=11%, signal=30%","PLK1/LRP5/DMC1/FANCA/PSMC3IP/EME1/UHRF1/DMRT1/NCAPG2/RAD51AP1/IL1A/CCNA1/PDE3A/ORC4/CHMP4B/RCC1/LCMT1/PIN1/PSRC1/MASTL/CHMP7/CHMP4C/PTTG3P/KIF4A/BMP7/CAV2/TDRD9/CCDC8/BANF1/ANAPC5/BRCA2/BCCIP/KIF20B/ANLN/OBSL1/KLHDC3/RAN/FLNA/RAD50/NCAPD2/KIF14/DCAF13/SKA3/CDC25C/BUB1B/CCDC61/SMC2/DCTN2/RPL24/KLHDC8B/NEK2/TUBG2/CHMP5/SLX4/TTK/TOP2A/MAD2L1/KNTC1/NCAPD3/SPATA22/RACGAP1/AURKAIP1/MND1/CDC16/PKMYT1/NUF2/AKAP8L/TRIP13/TUBB8/AURKB/SMC4/VPS4A/MKI67/SMC3/RAD51C/IGF1/AURKA/SPC24/PRC1/CDC20/ANAPC11/DLGAP5/ESPL1/KIFC1/BAG6/DDB1/SKA1/CENPE/KAT2B/CDCA8/UBE2S/CHEK1/PPP1CC/FBXW5/KIF2C/KIF2A/TPX2/CCNE1/NFIA/CCNE2/FBXO5/RAD51D/KIF15/SMPD3/RAD54L/UBE2C/CKS2/CDK5RAP2/POLDIP2/SPC25/KIF22/CENPF/NDC80/CCNB1/CDT1/SPAG5/CDK1/TUBG1/CDCA2/PTTG2/BUB1/CCNB2/PTTG1/CDC14B/ASPM/ZWINT/KIF11/RAD51/NUSAP1/C9orf78/UBB/MYBL2/EGF/CDCA5/BIRC5"
"GO:0002833","positive regulation of response to biotic stimulus",377,0.450752290048062,2.0062965386514,1e-10,1.16320754716981e-08,8.77457795431976e-09,6158,"tags=45%, list=19%, signal=36%","PELI1/NLRP1/AP1G1/HAVCR2/KLRC4/SH2D1B/PDPK1/LSM14A/HSPA1B/RFTN1/FPR2/RIPK2/TLR6/SLC15A3/RELA/TLR4/CHUK/GRAMD4/KLRD1/IKBKB/APPL2/SIN3A/HSPA1A/KIR2DS2/DDX3X/PIK3R1/HLA-DRB3/KLRC3/TLR1/IL18RAP/PAK1/TRIM25/FYN/GDI1/NLRP3/SIGLEC16/ZBP1/CLEC6A/LYN/TRAF6/KLRK1/NFKBIA/RPS6KA3/TNFAIP3/HLA-DRB1/IRF1/KLRC1/NINJ1/NOD2/BECN1/PRKDC/PPP2CA/GBP5/EPG5/RBM47/OGT/HLA-F/ZDHHC18/ADAM8/IFI16/TLR2/CD300LF/ALPK1/CLEC4E/FBXO38/CTSS/FCN3/STAT5B/HLA-E/GBP2/F2RL1/SLAMF6/IRAK4/TNIP2/TRIM56/RNF34/NPLOC4/CLEC7A/FFAR2/PRKCE/TLR8/EP300/CD300A/NLRC5/HLA-G/VAV1/ITCH/PLSCR1/ANKRD17/HCK/USP27X/MAPKAPK3/IRGM/TRIM41/PAK2/KAT5/SARM1/AP3B1/PUM2/PYHIN1/PIK3AP1/LAMP1/NFKBIZ/NR1H4/PSPC1/MAPK8/RNF135/RASGRP4/BCL10/ARRB2/TICAM1/NLRP6/NAGK/FCRL3/FLOT1/TXK/PUM1/TREML4/SYK/SH2D1A/SLC15A4/PJA2/TBK1/TRAF3IP3/RNF185/EIF2AK2/XIAP/TRIM11/NEK7/WDFY1/TLR3/MATR3/CD1D/NLRC3/CYBA/TRIM5/CARD8/PLCG2/CD14/CASP1/MR1/CYLD/ZDHHC3/WNT5A/MYD88/MEFV/IRF7/NCR3/LY86/UNC93B1/CRTAM/NAIP/SLC46A2/APPL1/BTK/SPI1/LILRA4/SASH1/SFPQ/PARP9/EREG/OTUD4/ZNFX1/USP15/ATAT1/LILRA2/CSNK1A1/HCFC2"
"GO:0048285","organelle fission",443,-0.441572654755115,-1.99809697647701,1e-10,1.16320754716981e-08,8.77457795431976e-09,3567,"tags=33%, list=11%, signal=29%","PLK1/LRP5/DMC1/FANCA/PSMC3IP/EME1/UHRF1/DMRT1/PGAM5/NCAPG2/CORO1C/RAD51AP1/MTFP1/IL1A/CCNA1/PDE3A/ORC4/CHMP4B/RCC1/LCMT1/PIN1/PSRC1/KDR/MASTL/CHMP7/CHMP4C/PTTG3P/KIF4A/BMP7/CAV2/TDRD9/CCDC8/BANF1/ANAPC5/BRCA2/BCCIP/KIF20B/ANLN/OBSL1/KLHDC3/RAN/FLNA/RAD50/NCAPD2/KIF14/DCAF13/SKA3/MFF/CDC25C/BUB1B/CCDC61/SMC2/DCTN2/RPL24/KLHDC8B/NEK2/TUBG2/CHMP5/SLX4/TTK/TOP2A/MAD2L1/KNTC1/NCAPD3/SPATA22/RACGAP1/AURKAIP1/MND1/CDC16/PKMYT1/NUF2/UCP2/AKAP8L/TRIP13/TUBB8/AURKB/SMC4/VPS4A/MKI67/SMC3/RAD51C/IGF1/AURKA/SPC24/PRC1/CDC20/ANAPC11/DLGAP5/ESPL1/KIFC1/BAG6/DDB1/SKA1/CENPE/KAT2B/CDCA8/UBE2S/CHEK1/PPP1CC/FBXW5/KIF2C/KIF2A/TPX2/CCNE1/NFIA/CCNE2/FBXO5/RAD51D/KIF15/SMPD3/RAD54L/UBE2C/CKS2/CDK5RAP2/POLDIP2/SPC25/KIF22/CENPF/PINK1/NDC80/CCNB1/CDT1/SPAG5/CDK1/TUBG1/CDCA2/PTTG2/BUB1/CCNB2/PTTG1/CDC14B/ASPM/ZWINT/KIF11/RAD51/MCU/NUSAP1/C9orf78/UBB/MYBL2/EGF/CDCA5/BIRC5/INF2/FIS1"
"GO:0030217","T cell differentiation",309,0.451637701670373,1.97581101571942,1e-10,1.16320754716981e-08,8.77457795431976e-09,5745,"tags=45%, list=18%, signal=37%","BCL3/TNFSF8/PREX1/MAFB/DOCK2/CHD7/CD86/PTGER4/STAT5A/CD69/SOCS3/IL1B/RIPK2/HLX/TGFBR2/FOSL2/CCR6/ZFP36L1/PRKCZ/PTPN2/LMBR1L/JAK1/PIK3R1/RUNX3/PRDM1/SMARCC1/NLRP3/TBX21/HLA-DRB1/CLEC4D/IRF1/STAT6/CD74/KLRC1/PRKDC/GPR183/JMJD6/CTNNB1/ADAM8/STAT3/CD46/HLA-DOA/CLEC4E/STAT5B/IL4R/HLA-DRA/ZAP70/PKNOX1/SLAMF6/JUNB/BCL11B/TCIRG1/FGL2/EP300/ARID2/IKZF3/HLA-G/SMARCD1/SRF/VAV1/CCR2/RC3H2/SMARCD2/CD8A/PIK3CD/ZEB1/STAT4/PTPRC/IL12RB1/FOXP1/KAT5/IL6R/EOMES/AP3B1/IL18R1/CD2/GLI3/RIPK3/TCF7/THEMIS/CTLA4/BCL6/NFKBIZ/TOX/NCKAP1L/KIT/B2M/ITK/FUT7/SOS1/LEPR/SOCS5/ABL1/ENTPD7/IL6ST/SYK/ATG5/KLHL25/LILRB4/ZFP36L2/BMI1/LFNG/SOS2/SASH3/GATA3/RUNX1/CAMK4/CR1/EGR1/CD1D/LIPA/SMARCA4/LCK/TNFRSF9/IL7R/OPA1/SP3/SLC4A2/MR1/CYLD/ASCL2/ZNF683/ZMIZ1/CBFB/RUNX2/ZBTB7B/JAK3/CRTAM/ITPKB/MALT1/SLC46A2/CD83/NFATC3/FANCD2/FZD8/IL7/WNT1/SPI1/CCR7"
