"gene","t_statistic"
"XLOC_007814",-1.65653309274648
"NMB",-1.65666356071385
"CD180",-1.65708725161571
"SLC35B4",-1.65738430753988
"CHRDL1",-1.65773683190623
"PIGW",-1.65783309555839
"PRPF4",-1.65846926531718
"GLIPR1L1",-1.65868882078289
"XLOC_l2_014585",-1.65869844192826
"XLOC_009934",-1.65904800117795
"RRAGD",-1.65936889264573
"DPT",-1.65943037217986
"XLOC_l2_015766",-1.65985450893725
"XLOC_011382",-1.66000041265675
"TMEM114",-1.66002393048978
"XLOC_004965",-1.66006733747184
"NLRP7",-1.66058064872306
"LOC100130456",-1.66071475140319
"HEPN1",-1.66090774483275
"PIRT",-1.66151809926549
"XLOC_007433",-1.66169040882384
"XLOC_000181",-1.66177612009115
"PHF7",-1.66193535753832
"CACNA1H",-1.66210192320617
"DNAJC22",-1.66267742098062
"CEMP1",-1.66268997169176
"XLOC_014215",-1.66321065133816
"RAD21-AS1",-1.66333597675082
"FETUB",-1.66343633753433
"NUPR1",-1.66359038077075
"BID",-1.66428065986389
"ANAPC7",-1.66436071555212
"C21orf81",-1.66439212393917
"CGNL1",-1.66479498826576
"XLOC_005462",-1.66489190097633
"MS4A12",-1.66514150830808
"XLOC_010200",-1.66517164091862
"XLOC_007182",-1.6652944730708
"MRPL39",-1.66585141057456
"XLOC_006808",-1.66645320765365
"FLJ20712",-1.66708161987053
"LOC728613",-1.66709001504091
"XLOC_007124",-1.66737376749192
"ATP13A5",-1.66746499978759
"OR5AU1",-1.66757210876685
"JUND",-1.66766655902372
"XLOC_007488",-1.66771943724827
"LOC100506869",-1.66798681801651
"TMX3",-1.66818955412735
"LOC400685",-1.66870723837088
"XLOC_009913",-1.66893408435365
"KRT83",-1.66899381482161
"XLOC_014047",-1.66902728470984
"ROCK2",-1.66902821551266
"LOC285626",-1.6691486621207
"COL25A1",-1.66935929762323
"RFC3",-1.66954254046091
"Q9DSJ7",-1.66961163248428
"LOC100506688",-1.66985262874553
"LOC100507511",-1.66997275986172
"SNORA79",-1.67001618533313
"DNAH7",-1.67020701480793
"XLOC_005999",-1.67031953968038
"XLOC_009837",-1.6707456325806
"TBX2",-1.67083083307711
"XLOC_011712",-1.6709123245822
"AP1M2",-1.67099904656309
"XLOC_007094",-1.67135225216642
"XLOC_007393",-1.67139879510945
"PALM",-1.67149030428356
"GMPPB",-1.67156523383301
"XLOC_009780",-1.67166408366093
"MYO1D",-1.67207049223153
"LOC400965",-1.67256584021617
"XLOC_l2_014234",-1.67260724124848
"FAM73B",-1.67274096145241
"XLOC_008658",-1.67287788942027
"XLOC_l2_003868",-1.67324724754289
"XLOC_010384",-1.67325099971083
"NANP",-1.67373430497906
"LOC100129138",-1.67379032019112
"XLOC_010860",-1.67410447363098
"UCA1",-1.67435074321552
"LPPR5",-1.67439810430687
"XLOC_011586",-1.67464296221862
"XLOC_l2_003475",-1.67464583136433
"XLOC_009829",-1.67512901188341
"KIRREL3",-1.67516741040332
"TLE1",-1.67525662388731
"XLOC_006513",-1.67549000780102
"XLOC_001454",-1.67653464220746
"LOC339788",-1.67662826731879
"XLOC_l2_007310",-1.67679995355325
"FNDC5",-1.67705196896679
"OR2J3",-1.67710364027656
"XLOC_011803",-1.67730609255548
"CCDC14",-1.67747544353417
"BNIP3",-1.67756562251558
"XLOC_l2_009468",-1.67787338188021
"XLOC_013877",-1.6782811556208
"LOC100293977",-1.67845757371113
"ISM1",-1.6786197431527
"RNASEK",-1.67884977872833
"MMP21",-1.67889472857069
"TACC1",-1.67904106224591
"SPTBN1",-1.68024778202459
"XLOC_012393",-1.68030418549796
"TJP3",-1.68043769563802
"PGD",-1.68075047381956
"XLOC_010988",-1.68077574201054
"XLOC_012905",-1.68092633796778
"TINAG",-1.68120865031825
"LOC100506678",-1.6816741905087
"LMX1B",-1.68178499987504
"MSX2",-1.68226034874974
"XLOC_002593",-1.68263200697194
"XLOC_009670",-1.68271492013268
"ANO3",-1.68282717016428
"EHD2",-1.68375833674367
"XLOC_006166",-1.68382445867697
"XLOC_003441",-1.68384005599741
"DBIL5P",-1.68410864519747
"XLOC_004701",-1.68415294417277
"XLOC_007530",-1.68441172773244
"SMG8",-1.684417828102
"S100A7",-1.68477001158743
"XLOC_l2_010113",-1.68507697185687
"XLOC_012314",-1.68530644144743
"XLOC_002236",-1.6854034580733
"CST1",-1.68575786970732
"RASL10B",-1.68578698474433
"XLOC_010436",-1.6858634026896
"LINC00467",-1.68628976709753
"TMEM101",-1.68639730683975
"COL6A3",-1.68689823456014
"CAD",-1.68741687354005
"WBSCR16",-1.68747244915611
"XLOC_004752",-1.68768975649602
"XLOC_006093",-1.68837512367584
"SNORD114-13",-1.68861670161249
"MGST2",-1.68896677690364
"FST",-1.68901499388667
"XLOC_013923",-1.68927912642295
"XLOC_l2_003270",-1.68950923853544
"H1FX-AS1",-1.69030447292666
"XLOC_011766",-1.69035646636547
"MOB1A",-1.69049310574485
"XLOC_000545",-1.69101014944801
"XLOC_012037",-1.69118760939327
"ZW10",-1.69142906464209
"ACTL7A",-1.69149699928098
"XLOC_007460",-1.69198118618764
"ZDHHC22",-1.69216614408115
"WWTR1-AS1",-1.69276467125433
"THAP3",-1.69317900418974
"XLOC_007888",-1.69352567171544
"DENND5B",-1.69430732776539
"C19orf51",-1.69442829538648
"ABCD4",-1.69447402746176
"XLOC_001954",-1.69447805089703
"LY6G6C",-1.69531765843078
"MAGEC3",-1.69541240885762
"XLOC_004643",-1.69562732644493
"LOC338620",-1.69590978029618
"C6orf120",-1.69595448664472
"LOC100129845",-1.69653654877731
"XLOC_014009",-1.69656182833519
"XLOC_000213",-1.69676604948248
"COL1A2",-1.696795877983
"ABCC6",-1.69687270081945
"ZNF74",-1.69711202808163
"NCR1",-1.69714431395738
"NPTX2",-1.69722842280715
"XLOC_010859",-1.69753198050179
"DPYSL2",-1.69802222703603
"PRKACB",-1.69834107473807
"P2RY12",-1.69848414516981
"XLOC_004290",-1.69861412502161
"XLOC_001757",-1.69872862037336
"SPTBN2",-1.69919984651657
"RPS20",-1.69951719954968
"NDUFS7",-1.69979598363407
"XLOC_005285",-1.69980300278715
"SRRM3",-1.69995166851391
"XLOC_007493",-1.70013035945179
"ZNF7",-1.70026900520707
"XLOC_009437",-1.70157620937336
"XLOC_001680",-1.70197555525213
"XLOC_005876",-1.7025074393542
"LOC100506474",-1.7026978211766
"XLOC_004908",-1.70285985778147
"C22orf42",-1.70295593585753
"XLOC_014002",-1.70303169130582
"XLOC_010142",-1.70411853645828
"IL17B",-1.70429823548428
"MIR22HG",-1.70462401476217
"CDX4",-1.70464614004127
"ZP3",-1.70506452210893
"CTH",-1.70580140505585
"AGL",-1.70598576101694
"LOC728755",-1.7060853134702
"XLOC_005512",-1.70643587340167
"LTV1",-1.70655103482017
"INHBC",-1.70661917623559
"LOC100653094",-1.70672136504282
"XLOC_002356",-1.70708879565024
"XLOC_000893",-1.70711522010429
"OR4P4",-1.70712902133522
"XLOC_002924",-1.7074972899131
"IL1RL1",-1.70799210926542
"LOC100507656",-1.70804840325819
"NKX2-8",-1.70805522855337
"LOC100506649",-1.70867263880357
"XLOC_005464",-1.70879873049372
"NEU1",-1.70887336597979
"SHFM1",-1.70899191737873
"LOC441009",-1.70909310979871
"XLOC_006722",-1.70912770041807
"ZNF37BP",-1.70924589651999
"XLOC_l2_004283",-1.70957831785853
"XLOC_003428",-1.70965646240811
"XLOC_000686",-1.70972429225787
"XLOC_012965",-1.70997341526569
"XLOC_011298",-1.71024305427553
"FCHSD1",-1.71054826962143
"LMO2",-1.71093180704888
"ALG10",-1.71101777509108
"XLOC_l2_012518",-1.71105116596374
"XLOC_001943",-1.7115032729001
"MAGEC1",-1.71167559169699
"NRIP3",-1.71174064564042
"CNIH4",-1.71174510150458
"XLOC_000071",-1.71177928274655
"XLOC_009725",-1.71180422948605
"XKR7",-1.71193801833408
"KPNA3",-1.71233812711355
"XLOC_013966",-1.71242116692532
"SPAG1",-1.71244106377876
"XLOC_002344",-1.71263585729289
"EBPL",-1.71314636438779
"XLOC_002001",-1.7134781407891
"XLOC_000781",-1.7139636554161
"XLOC_008574",-1.71432895766348
"EXOG",-1.71459373873289
"NKX2-1-AS1",-1.71538664545359
"OR51Q1",-1.71552198436648
"HSPH1",-1.71562368142622
"LOC100507484",-1.71569349164461
"DACT2",-1.71613133051577
"C5orf38",-1.71616523472697
"MYBPHL",-1.71632290711419
"CYB561D2",-1.71687584867416
"ALG8",-1.71698209217738
"GPATCH4",-1.71708888824971
"XLOC_011393",-1.71727284075023
"XLOC_l2_013910",-1.7174960824983
"RBP1",-1.71771961864732
"LOC100507030",-1.71820476404307
"C1QL1",-1.71863029058372
"XLOC_013027",-1.71892220850563
"EIF2B3",-1.7190032744298
"DISP2",-1.71916635198524
"XLOC_l2_003859",-1.71963004586645
"LOC154822",-1.72003194536555
"XLOC_003577",-1.72036730901508
"FLJ13744",-1.72093717699147
"GNB1L",-1.72103097477974
"XLOC_005667",-1.72263612654498
"XLOC_004361",-1.72285705209517
"YEATS4",-1.72297622626225
"SLC26A10",-1.72359063719223
"PRSS2",-1.7239143954898
"IL22RA1",-1.7242356737003
"FAM71F1",-1.72439134474342
"EIF3C",-1.72504556996692
"XLOC_l2_013302",-1.72526639380491
"LOC100506247",-1.72554742544827
"LOC100505782",-1.72561235544113
"XLOC_l2_010319",-1.72660178431649
"PRSS21",-1.72700629024716
"KCNQ2",-1.72730097132357
"LOC283387",-1.72782550378808
"XLOC_003890",-1.72798994966294
"CHST5",-1.72807244884561
"ZNF29P",-1.72833128062843
"C9orf146",-1.72881007307407
"GJA9",-1.72895378288476
"KLHDC5",-1.72921724103201
"XLOC_004040",-1.72927921633487
"SGCB",-1.72947657802481
"NAIP",-1.72957576043104
"XLOC_002168",-1.73058117273332
"PCDHB11",-1.73066222627791
"C15orf62",-1.73143616867756
"XLOC_000618",-1.7318620756245
"C22orf45",-1.73210334281018
"FAM208A",-1.73222278330243
"XLOC_012112",-1.73255221374318
"HSD11B2",-1.73272473748671
"XLOC_011798",-1.73295397772835
"KRT28",-1.73328754776795
"TRIM2",-1.73336642627781
"LOC678655",-1.73357761942435
"ACCN4",-1.73368303872884
"PSMA1",-1.73389128628229
"XLOC_007967",-1.73428266727076
"RBM19",-1.73478873070392
"MMP11",-1.734968408788
"LCT",-1.73501537245568
"LCE2B",-1.73522896982345
"XLOC_004464",-1.7353660100557
"XLOC_014028",-1.73581619642382
"IYD",-1.73678213959569
"UGT2B4",-1.73743206789741
"XLOC_009805",-1.73747718403825
"XLOC_008629",-1.73772915998621
"LOC550112",-1.73784153688639
"XLOC_009942",-1.73840275907843
"RPL34",-1.73840665384455
"OR56A1",-1.73876473439145
"HPRT1",-1.73896842528294
"LOC441495",-1.73953001000739
"LOC100652983",-1.74004986534594
"ZBTB1",-1.74029965288019
"SMARCE1",-1.74040842710424
"XLOC_001332",-1.7405591878417
"VASH2",-1.74059586103094
"ZC3H12B",-1.74067971260661
"GRP",-1.74075555973507
"SLC22A3",-1.74080358145591
"LOC339240",-1.74099263753816
"HSPB3",-1.74100184903299
"LOC153546",-1.74112196482089
"PBRM1",-1.74136108474714
"PPIL1",-1.74200015138174
"XLOC_l2_011967",-1.74221208179004
"MORN2",-1.7422126708344
"LOC100130197",-1.74229883603234
"OR52N2",-1.7427305829005
"CLDN3",-1.74295296210541
"USH1G",-1.74297085120197
"SPATA24",-1.74335067863863
"XLOC_007676",-1.74335907617
"XLOC_005803",-1.74352976653373
"GNA15",-1.74371809595959
"XLOC_013638",-1.74374936979414
"LOC100127991",-1.74387184946626
"TMEM239",-1.74403387087157
"TDRD5",-1.74419408353132
"XLOC_l2_012107",-1.74422054775598
"XLOC_005617",-1.74430392964564
"XLOC_006690",-1.74438197051038
"LOC100506267",-1.74459961532154
"KRTAP4-12",-1.74482402701517
"XLOC_004155",-1.74489507940198
"XLOC_013658",-1.74492189988706
"MGC34796",-1.74510071380012
"XLOC_001866",-1.74549457708511
"BOP1",-1.74549647810505
"OTUB1",-1.74564263237289
"C15orf27",-1.74582145883993
"C7orf72",-1.74606816058486
"PHEX",-1.74607822235945
"XLOC_014219",-1.74659295938259
"NAV3",-1.74703434644228
"XLOC_011188",-1.74737778856599
"OR51F1",-1.74748359024213
"XLOC_l2_001851",-1.7478229467568
"FAM131A",-1.74856534177541
"TMEM136",-1.74857344856802
"XLOC_001856",-1.74929560483724
"XLOC_l2_014050",-1.74948723728415
"PLEKHA7",-1.74965998934847
"XLOC_003531",-1.74970048471271
"GPR172B",-1.75022275602118
"AJAP1",-1.75091806361036
"SELE",-1.75211234863036
"XLOC_002286",-1.75211433312911
"XLOC_008985",-1.75219191983894
"VSTM2A",-1.75219207126076
"LOC100653224",-1.75251894560172
"TRNP1",-1.75265758929541
"MMS22L",-1.75267378846052
"LIG1",-1.75271236962603
"BRWD1-IT2",-1.75286168817502
"S100A7L2",-1.75292269384209
"XLOC_003319",-1.75304033354117
"XLOC_009827",-1.75308030944623
"ZFYVE9",-1.75339725018258
"C20orf103",-1.75342201311399
"XLOC_003261",-1.75363257467458
"MRPL35",-1.75387364983871
"TMPRSS6",-1.75396338685615
"CAPN6",-1.75409798121593
"XLOC_003853",-1.75415198496459
"TMTC1",-1.75486931560331
"ADH1A",-1.75545428594777
"SLC35C1",-1.755611150869
"LOC389332",-1.75567775379514
"XLOC_004556",-1.75573651315564
"GRIK1",-1.75630486394547
"MIOX",-1.7563776336007
"ADRBK2",-1.75639679793427
"CDS2",-1.7567579961079
"TTC21B",-1.75689290220092
"XLOC_014050",-1.75699756462279
"TENC1",-1.757445794086
"C9orf7",-1.75746091021155
"PTPN20B",-1.75784879272208
"C6orf218",-1.75794023008127
"XLOC_012610",-1.75803443544372
"XLOC_006872",-1.75813535216397
"XLOC_009535",-1.75843345796666
"HSD17B2",-1.75849290775791
"SMARCA5-AS1",-1.75926210791121
"WBP2NL",-1.75934683565198
"LOC646903",-1.76012584552965
"NEGR1",-1.76109040565174
"XLOC_l2_000192",-1.76125628609772
"LOC100507630",-1.761339986573
"XLOC_003554",-1.76144159977721
"CARD18",-1.76158846254829
"RECQL5",-1.76162659110471
"SEC13",-1.76172853150541
"ANKRD16",-1.76176103422219
"CAPZB",-1.76201790543353
"SULT1C2",-1.76233341529707
"XLOC_005436",-1.76235949830339
"XLOC_005050",-1.76251778166066
"XLOC_003699",-1.76263495676495
"XLOC_003937",-1.76273040950409
"ZNF385A",-1.76319546829848
"CC2D2B",-1.76325180510411
"SF3A3",-1.76353267470194
"ZNRF2P1",-1.76390211628056
"C1QTNF4",-1.76425495648212
"OR52L1",-1.76425923180654
"FCN2",-1.76449221731469
"BOD1P",-1.76473942624739
"SLC35F2",-1.76479750777969
"MRPL45",-1.76506820380601
"ERI1",-1.76514422205177
"C12orf61",-1.76529010241211
"FAM182A",-1.76551517556302
"TTTY3",-1.76558984394965
"ACSM5",-1.76671972274788
"C14orf119",-1.76677701134015
"FLJ20021",-1.76681180322998
"XLOC_000836",-1.766867139373
"WBP1",-1.76823749587063
"ARHGDIB",-1.76837650448669
"EIF2AK3",-1.76852501461348
"TFAP2A",-1.76868277537288
"FOXA3",-1.76922290102152
"XLOC_012522",-1.7692527033875
"XLOC_013124",-1.76960693566981
"LOC100508233",-1.77064600655771
"C22orf46",-1.77101371546591
"FAM135B",-1.77102580456366
"AKR1B15",-1.77112860698227
"CIDEB",-1.77172019528241
"NBPF22P",-1.77198556755666
"NUDT6",-1.7720320792371
"AGAP3",-1.77267119566579
"XLOC_007078",-1.77267540567163
"ADM",-1.77271372528851
"PRB2",-1.77277236658946
"HOXC9",-1.77311594645874
"XLOC_009224",-1.77315353716593
"C8orf42",-1.77363537199153
"LOC100506299",-1.7740093212314
"PALB2",-1.77443483116443
"SLC25A41",-1.77490772725414
"ASNSD1",-1.77525121926726
"HEATR6",-1.7758240396758
"LCN8",-1.77590996761744
"LRP11",-1.77599333094046
"FZD3",-1.77605006744559
"UGP2",-1.77625309944012
"XLOC_013100",-1.77626327957584
"XLOC_009480",-1.77635291279785
"HBXIP",-1.77661356959208
"ARSD",-1.77663276996199
"CYBASC3",-1.77672087493958
"XLOC_l2_015752",-1.77703592040061
"DERL2",-1.77722874991772
"LOC100287166",-1.77746813510682
"XLOC_011506",-1.77759523144219
"XLOC_l2_015068",-1.77796827150255
"BAZ1A",-1.77811883914113
"FAM151A",-1.77843939243682
"XLOC_005127",-1.77846868680344
"XLOC_002096",-1.77861998393569
"KRT36",-1.77878531579019
"LOC100652962",-1.7789891478119
"MAPK10",-1.77929384046878
"HAPLN2",-1.78084392240555
"XLOC_012690",-1.78104212448662
"WDTC1",-1.78124058469165
"PPP1R11",-1.78162849122079
"FBXO16",-1.78170204290842
"XLOC_l2_011225",-1.78206402000388
"XLOC_005815",-1.78249622937338
"XLOC_l2_015923",-1.78291740989726
"WNT2",-1.78306423446927
"XLOC_l2_004381",-1.78411968731166
"XLOC_010471",-1.78430548278511
"XLOC_002433",-1.78451136367697
"XLOC_013828",-1.78464229350912
"XLOC_006448",-1.78467080587256
"HSP90AB5P",-1.78505558597919
"XLOC_006193",-1.7853765360896
"XLOC_000587",-1.78612459692003
"LRP8",-1.78625025752
"XLOC_000004",-1.78628691603033
"MLX",-1.78630892155552
"ENDOU",-1.78650858129233
"XLOC_010533",-1.78692074484416
"ERLIN2",-1.78701677386563
"FBXO18",-1.7883290293873
"LOC100505634",-1.78867409983926
"C6orf108",-1.78871101545219
"LOC100507600",-1.78900403386859
"ZNF174",-1.78983971204336
"COIL",-1.7898546704598
"POM121L2",-1.7899511823063
"LOC285033",-1.79057369738575
"PRR21",-1.79113560746821
"XLOC_007772",-1.79169928143516
"XLOC_007630",-1.79292773024086
"LOC100128281",-1.79293335465316
"FSCN2",-1.79315285232339
"SNRNP70",-1.79327286767858
"LGR6",-1.79352844989099
"MATN3",-1.79360592266632
"ACTA1",-1.79360610745307
"XLOC_011213",-1.79389886870115
"ATP2B2",-1.79440554588413
"RPS9",-1.79441290727523
"XLOC_l2_012046",-1.79452474533417
"XLOC_007195",-1.79471151392819
"LIPG",-1.79590677508886
"ZHX3",-1.79601681837959
"FASTKD2",-1.79617383117823
"TDRD1",-1.79640088540169
"XLOC_010057",-1.79690445493546
"LOC440925",-1.79699326645901
"PRAME",-1.79758283520251
"SALL4",-1.79762129211835
"XLOC_012983",-1.79821961186426
"CHM",-1.79834547475352
"XLOC_009899",-1.79850041383815
"MRPL30",-1.798537617487
"XLOC_006688",-1.79854590653112
"SLC8A2",-1.79871943339356
"XLOC_010077",-1.79885985352873
"XLOC_001839",-1.79914484012356
"XLOC_000625",-1.7992452867914
"XLOC_011388",-1.79932863567913
"LOC340512",-1.79937581882644
"PRODH",-1.79970725970023
"COPG2",-1.79973550559605
"XLOC_005893",-1.80003507859975
"POU4F3",-1.80005034264868
"FLJ11235",-1.80013712659614
"XLOC_003811",-1.80028878122519
"DNAJC5G",-1.80046784483437
"PSMA5",-1.8005050505562
"POLR3G",-1.80071307662755
"COQ3",-1.80112830095469
"PRDM13",-1.80150831928183
"XLOC_l2_011612",-1.80169115437084
"XLOC_001599",-1.80182213468452
"SH2D4A",-1.80286169816628
"LOC100506007",-1.80313469932222
"FIBCD1",-1.8032113339429
"C18orf34",-1.80368819764452
"AGBL1",-1.80379849613522
"TRIP6",-1.80400283608129
"PPP1R14C",-1.80464881627523
"XLOC_001160",-1.80492724010145
"PRX",-1.80498152022033
"SLIT2-IT1",-1.8051927596966
"XLOC_010424",-1.80531866460584
"XLOC_006879",-1.80664446823099
"ANKRD33",-1.80726759803658
"SMC6",-1.80738641564243
"FAM149A",-1.80744836013018
"LOC100653058",-1.8076245868921
"OSGEP",-1.80763094907876
"EPM2A",-1.80763899558167
"CMA1",-1.80788426023637
"XLOC_010572",-1.80798061694123
"DYNC1I2",-1.80798980267525
"SEMA6D",-1.80827408814054
"SPON1",-1.80833773409447
"AUP1",-1.80835864869763
"C2CD4A",-1.81058657056501
"TCFL5",-1.81060516698078
"XLOC_011198",-1.81155043985911
"MIPEP",-1.81171931930074
"XLOC_l2_010458",-1.81181064439076
"XLOC_005331",-1.81234201073592
"XLOC_000363",-1.81256735928028
"XLOC_011719",-1.81276343820877
"XLOC_012811",-1.81317025503638
"XLOC_010241",-1.81333280962784
"GIP",-1.81336268070318
"XLOC_009712",-1.81366800163262
"PROP1",-1.81382542141774
"XLOC_002821",-1.81386374622999
"MZT1",-1.81402623199647
"SYT8",-1.81441214886092
"XLOC_013786",-1.81529705802346
"SMYD5",-1.81572506577102
"XLOC_l2_015482",-1.81615886340546
"KGFLP1",-1.81616858657574
"LSM4",-1.81654911613724
"XLOC_l2_008078",-1.81662640344873
"MYH15",-1.8167162347605
"ZBTB39",-1.81757079654112
"XLOC_002935",-1.81823903653836
"LINC00240",-1.81842182256243
"SYBU",-1.81852391450742
"C17orf58",-1.81903489437125
"LARP1B",-1.819299266903
"CEP57",-1.81932322591668
"FAM66A",-1.82001678183113
"POLH",-1.82003103423448
"TLCD2",-1.82041770915207
"RPL13AP3",-1.82047858013313
"LOC100506769",-1.82105457725602
"C12orf5",-1.82108761567767
"SLC17A9",-1.8212111453287
"XLOC_011577",-1.82146879178215
"LINC00176",-1.82175606623236
"XLOC_000771",-1.82217054348423
"POT1",-1.82244550469807
"CCDC83",-1.82302162193911
"XLOC_010808",-1.82313158938788
"LOC100652947",-1.8233165875342
"XLOC_001242",-1.82365589676702
"TIPARP",-1.82379026740407
"PLA2G4E",-1.82380296657639
"FMO6P",-1.82386814871499
"XLOC_003103",-1.82396050349842
"XLOC_007910",-1.82480820452897
"ZFX",-1.82494026129744
"XLOC_003508",-1.82499469618529
"GCM1",-1.82499907476696
"ACSS3",-1.82508878243517
"XLOC_004836",-1.82522765761543
"PKP1",-1.82559553918461
"LOC100505515",-1.82575762330266
"C19orf52",-1.82621262055615
"FIGNL2",-1.82625606753687
"CPA5",-1.82670237480679
"ZNF704",-1.82674265553002
"LOC284561",-1.82709621522796
"XLOC_004746",-1.82716023200501
"NECAB1",-1.82730017962729
"PCDHGA7",-1.82757378867913
"XLOC_013621",-1.8275828747178
"LOC100506891",-1.82789094724555
"DLG5",-1.82791184097966
"TTC22",-1.8281576364756
"XLOC_l2_007449",-1.82866576213684
"OTUD1",-1.82870989741337
"GRRP1",-1.82877971777494
"LOC100130573",-1.82980094570294
"XLOC_003212",-1.82991965375295
"XLOC_l2_012897",-1.82996270150751
"LOC100506905",-1.83005795641884
"C12orf29",-1.83010199859189
"ZNF711",-1.83043267748276
"XLOC_008355",-1.83064249234051
"XLOC_007215",-1.83105138595553
"XLOC_011089",-1.83115501924072
"LOC100509490",-1.83143299135012
"DKFZP434A062",-1.83160466265653
"MMRN2",-1.83173514144097
"LOC401037",-1.83182581223883
"CES5AP1",-1.83219325880736
"ZFAND3",-1.8325431918813
"LRRC71",-1.83263951551261
"FAM83C",-1.83265490007463
"XLOC_l2_013972",-1.83267627918691
"XLOC_009335",-1.83300183052707
"DAB2",-1.83354637435479
"FAM27E3",-1.83370915923664
"LOC100130560",-1.83379150119876
"LOC100128242",-1.83387132552885
"INTS5",-1.83407917813685
"XLOC_000036",-1.83431791446483
"XLOC_007544",-1.83435113542274
"LRRC34",-1.83462755904275
"XLOC_000379",-1.83467098989041
"C19orf44",-1.83488307007726
"GGT3P",-1.8349588415723
"RNF150",-1.83497110484056
"XLOC_l2_015821",-1.83505806324342
"SLC1A2",-1.8350904130584
"FBLN1",-1.8350978324725
"DGCR8",-1.83549357890441
"GALNS",-1.83567223115635
"CCDC62",-1.83574033447435
"XLOC_014036",-1.83574458802672
"KCND3",-1.83588923502649
"XLOC_011050",-1.8362359879026
"ESRRG",-1.83641112861931
"XLOC_010308",-1.83652720013678
"GSTO2",-1.83693949726304
"C11orf70",-1.836990032452
"XLOC_001002",-1.83725768631634
"TDRD6",-1.83851045930518
"CYP21A2",-1.83855855693295
"LOC100507449",-1.83894987468891
"XLOC_008943",-1.83926361799276
"XLOC_013737",-1.83961251385096
"LOC100505573",-1.83961849918695
"XLOC_001932",-1.83968356276069
"LOC100507433",-1.84046042850162
"ETNK2",-1.84052385073487
"XLOC_002909",-1.8408604196951
"XLOC_011485",-1.84099402439786
"XLOC_007836",-1.84140473687057
"UBTD2",-1.84144021444501
"KLK10",-1.84144265060862
"EVX2",-1.84253816546975
"XLOC_013874",-1.84308854386037
"XLOC_011214",-1.84408839988743
"FAM181A",-1.84414944256783
"ITGB3BP",-1.84531965484535
"XLOC_003378",-1.84567211567622
"LOC100505616",-1.84575783663208
"LY6H",-1.84618001240985
"ZADH2",-1.84646079331033
"LOC728218",-1.8465733933284
"SLC13A2",-1.84701415615869
"DYNC1I1",-1.84721256340875
"XLOC_006441",-1.84729475818289
"KLHL1",-1.84761122950892
"MAP3K15",-1.84762075549402
"ZNF850",-1.84848426956644
"XLOC_009781",-1.84852874585761
"XLOC_009306",-1.8486771548116
"XLOC_013448",-1.84869800239558
"GSC",-1.84874371363562
"C4orf19",-1.84886799574056
"XLOC_l2_010701",-1.84891993869137
"XLOC_011358",-1.84901749431621
"MLH3",-1.8492380533396
"XLOC_013487",-1.84935295197929
"HOXD10",-1.84937623049597
"XLOC_003724",-1.84947819682542
"XLOC_003521",-1.84998311826441
"ZNF816",-1.85021341199305
"UAP1",-1.85035062501298
"XLOC_l2_012074",-1.85047545993726
"LRIG3",-1.85064936656828
"LOC100130071",-1.85094088343709
"LOC100652948",-1.85113250839691
"PGM3",-1.85119680480895
"PIWIL2",-1.85175038719054
"ESF1",-1.85190170484358
"KRT6B",-1.85195375700542
"RPN2",-1.85200897207404
"PABPC3",-1.85251490906229
"SLC17A3",-1.85287513696025
"LOC654433",-1.85325816049618
"LOC100506871",-1.85338834015947
"ACTG1",-1.85417819316864
"IGF2",-1.85472966821573
"TRAIP",-1.85478220748334
"LOC100506161",-1.85511548349891
"CATSPER4",-1.85521099755782
"XLOC_013437",-1.85537832823607
"METTL12",-1.85537987783455
"WFS1",-1.85603109969582
"XLOC_001861",-1.85638821367078
"LOC100128822",-1.85652785623847
"LOC100128401",-1.85675358115638
"GUCA1C",-1.85696584714012
"PKP3",-1.85705025507146
"RPL4",-1.85752025578713
"SFTA2",-1.85758283840523
"KCNK3",-1.85759010090998
"SOX2-OT",-1.85782422379668
"FMR1-AS1",-1.85792217946246
"CABYR",-1.85842576510059
"RPL13A",-1.85855321058214
"GRB7",-1.85872641819279
"ZBTB7A",-1.85941671811889
"VEGFB",-1.85956276834069
"XLOC_009123",-1.85966246889164
"C10orf91",-1.85972885253646
"XLOC_006723",-1.85992281193057
"PTGFRN",-1.86098330469392
"XLOC_009118",-1.86127503936743
"RPL22",-1.86138410236842
"PRIMA1",-1.86151663456834
"PI4K2B",-1.86156621731635
"LOC283435",-1.86188709970563
"TGM6",-1.8625990349757
"XLOC_009500",-1.86260614818682
"TMTC3",-1.86271679842906
"FBXO8",-1.8632519604143
"AK7",-1.86355869412524
"LOC645249",-1.86369424718105
"KATNAL2",-1.86372407189299
"XLOC_011592",-1.86376704614806
"XLOC_l2_010936",-1.86377804446863
"GYLTL1B",-1.86403920306802
"FEV",-1.86451959214604
"RLN1",-1.8649243185611
"LOC100505841",-1.86522400690881
"LOC283688",-1.8653979904371
"MGC12982",-1.86541421644437
"DKK4",-1.86545898122916
"INCA1",-1.86547324302584
"XLOC_008877",-1.8655416042747
"CBLN2",-1.86600188670719
"ARHGDIG",-1.86615544406085
"XLOC_003512",-1.86640486356961
"XLOC_003546",-1.86643899511512
"KLK14",-1.86674263516499
"HOXB2",-1.86683172532195
"LOC389834",-1.86693835018386
"XLOC_000884",-1.86702151893816
"ILKAP",-1.86725428083505
"LOC100302401",-1.8672867809595
